"moth","wb","trial","lax_count","lba_count","lsa_count","ldvm_count","ldlm_count","rdlm_count","rdvm_count","rsa_count","rba_count","rax_count","lax1","lax2","lax3","lax4","lba1","lba2","lba3","lba4","lba5","lsa1","lsa2","lsa3","lsa4","ldvm1","ldvm2","ldvm3","ldvm4","ldlm1","ldlm2","rdlm1","rdlm2","rdvm1","rdvm2","rdvm3","rsa1","rsa2","rsa3","rsa4","rba1","rba2","rba3","rba4","rax1","rax2","rax3","rax4"
"2024_11_11",10405,"pre",1,1,1,1,1,1,1,0,1,1,0.6485355648535565,NA,NA,NA,0.3117154811715481,NA,NA,NA,NA,0.7196652719665272,NA,NA,NA,-0.31170608871575234,NA,NA,NA,0.303347280334728,NA,0.2615062761506276,NA,-0.3409939091319975,NA,NA,NA,NA,NA,NA,-0.42885737038073307,NA,NA,NA,0.6924686192468619,NA,NA,NA
"2024_11_11",10407,"pre",1,1,0,0,1,1,0,0,0,1,0.6390041493775933,NA,NA,NA,0.31950207468879666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3278008298755187,NA,0.35269709543568467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6763485477178424,NA,NA,NA
"2024_11_11",10408,"pre",1,1,1,1,1,1,1,0,2,1,0.6357894736842106,NA,NA,NA,0.30736842105263157,NA,NA,NA,NA,0.7010526315789474,NA,NA,NA,-0.330516231388821,NA,NA,NA,0.29473684210526313,NA,0.2694736842105263,NA,-0.3536734195752989,NA,NA,NA,NA,NA,NA,-0.43788137661703685,-0.21683548938247496,NA,NA,0.6673684210526316,NA,NA,NA
"2024_11_11",10409,"pre",1,1,1,1,1,1,1,0,1,1,0.6567796610169492,NA,NA,NA,0.3135593220338983,NA,NA,NA,NA,0.7245762711864406,NA,NA,NA,-0.33050406142205413,NA,NA,NA,0.3072033898305085,NA,0.2860169491525424,NA,-0.351690219205519,NA,NA,NA,NA,NA,NA,-0.4491465450094581,NA,NA,NA,0.6800847457627118,NA,NA,NA
"2024_11_11",10410,"pre",1,1,1,1,1,1,1,0,0,1,0.7217573221757322,NA,NA,NA,0.3179916317991632,NA,NA,NA,NA,0.7217573221757322,NA,NA,NA,-0.30544743639644745,NA,NA,NA,0.3054393305439331,NA,0.26359832635983266,NA,-0.33682902232758927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6924686192468619,NA,NA,NA
"2024_11_11",10412,"pre",1,1,1,0,1,1,0,0,0,1,0.7282377919320594,NA,NA,NA,0.3205944798301486,NA,NA,NA,NA,0.8004246284501062,NA,NA,NA,NA,NA,NA,NA,0.31422505307855625,NA,0.3609341825902335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6963906581740976,NA,NA,NA
"2024_11_11",10413,"pre",1,1,1,1,1,1,1,0,1,1,0.6570247933884298,NA,NA,NA,0.30991735537190085,NA,NA,NA,NA,0.7231404958677686,NA,NA,NA,-0.2851401930527283,NA,NA,NA,0.30785123966942146,NA,0.2706611570247934,NA,-0.3202661588635717,NA,NA,NA,NA,NA,NA,-0.4091141900321754,NA,NA,NA,0.6942148760330579,NA,NA,NA
"2024_11_11",10414,"pre",1,1,1,1,1,1,1,0,1,1,0.6390658174097664,NA,NA,NA,0.3227176220806794,NA,NA,NA,NA,0.7070063694267515,NA,NA,NA,-0.3142071718728113,NA,NA,NA,0.2908704883227176,NA,0.24628450106157113,NA,-0.34180645048326097,NA,NA,NA,NA,NA,NA,-0.4458345006303404,NA,NA,NA,0.6772823779193206,NA,NA,NA
"2024_11_11",10415,"pre",1,0,1,1,1,1,1,0,0,1,0.6371490280777538,NA,NA,NA,NA,NA,NA,NA,NA,0.7170626349892009,NA,NA,NA,-0.330441467164507,NA,NA,NA,0.2894168466522678,NA,0.24838012958963282,NA,-0.356358444981331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6868250539956804,NA,NA,NA
"2024_11_11",10417,"pre",1,1,1,1,1,1,1,0,1,1,0.6573275862068966,NA,NA,NA,0.3146551724137931,NA,NA,NA,NA,0.7392241379310345,NA,NA,NA,-0.31680596808731093,NA,NA,NA,0.30603448275862066,NA,0.2995689655172414,NA,-0.3512882503281067,NA,NA,NA,NA,NA,NA,-0.4030116736893003,NA,NA,NA,0.7025862068965517,NA,NA,NA
"2024_11_11",10418,"pre",1,1,1,1,1,1,1,0,1,1,0.6602564102564102,NA,NA,NA,0.3311965811965812,NA,NA,NA,NA,0.7435897435897436,NA,NA,NA,-0.30342438056025295,NA,NA,NA,0.31837606837606836,NA,0.2799145299145299,NA,-0.3312026689214029,NA,NA,NA,NA,NA,NA,-0.4166743254172487,NA,NA,NA,0.7051282051282052,NA,NA,NA
"2024_11_11",10419,"pre",1,1,1,1,1,1,1,0,1,1,0.657563025210084,NA,NA,NA,0.31932773109243695,NA,NA,NA,NA,0.7226890756302521,NA,NA,NA,-0.2983300184558047,NA,NA,NA,0.31512605042016806,NA,0.2647058823529412,NA,-0.3151373434392303,NA,NA,NA,NA,NA,NA,-0.3739629808812198,NA,NA,NA,0.6974789915966386,NA,NA,NA
"2024_11_11",10420,"pre",1,1,1,1,1,1,1,0,1,1,0.6537634408602151,NA,NA,NA,0.3096774193548387,NA,NA,NA,NA,0.7268817204301076,NA,NA,NA,-0.31611335521332995,NA,NA,NA,0.3053763440860215,NA,0.25806451612903225,NA,-0.33761766509178776,NA,NA,NA,NA,NA,NA,-0.4064314567028528,NA,NA,NA,0.6903225806451613,NA,NA,NA
"2024_11_11",10421,"pre",1,1,1,1,1,1,1,0,1,1,0.6565874730021598,NA,NA,NA,0.30885529157667385,NA,NA,NA,NA,0.7278617710583153,NA,NA,NA,-0.3110122358175752,NA,NA,NA,0.3002159827213823,NA,0.2526997840172786,NA,-0.33908972932888404,NA,NA,NA,NA,NA,NA,-0.4254820170559882,NA,NA,NA,0.6976241900647948,NA,NA,NA
"2024_11_11",10422,"pre",1,1,1,1,1,1,1,0,1,1,0.6504237288135594,NA,NA,NA,0.3114406779661017,NA,NA,NA,NA,0.7330508474576272,NA,NA,NA,-0.30085982127772276,NA,NA,NA,0.3156779661016949,NA,0.2584745762711864,NA,-0.326284594906826,NA,NA,NA,NA,NA,NA,-0.44917100078082545,NA,NA,NA,0.6885593220338984,NA,NA,NA
"2024_11_11",10423,"pre",1,1,1,1,1,1,1,0,0,1,0.6509635974304069,NA,NA,NA,0.31049250535331907,NA,NA,NA,NA,0.7323340471092077,NA,NA,NA,-0.3169093147906708,NA,NA,NA,0.29978586723768735,NA,0.26124197002141325,NA,-0.34688722294654495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6895074946466809,NA,NA,NA
"2024_11_11",10424,"pre",1,1,1,1,1,1,1,0,1,1,0.6479481641468683,NA,NA,NA,0.3023758099352052,NA,NA,NA,NA,0.734341252699784,NA,NA,NA,-0.31532895222624246,NA,NA,NA,0.2915766738660907,NA,0.2548596112311015,NA,-0.3390866130104113,NA,NA,NA,NA,NA,NA,-0.4341172561470872,NA,NA,NA,0.6976241900647948,NA,NA,NA
"2024_11_11",10425,"pre",1,1,1,1,1,1,1,0,0,1,0.6501079913606912,NA,NA,NA,0.32181425485961124,NA,NA,NA,NA,0.7300215982721382,NA,NA,NA,-0.31533477321814246,NA,NA,NA,0.30885529157667385,NA,0.2591792656587473,NA,-0.347732181425486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6803455723542117,NA,NA,NA
"2024_11_11",10426,"pre",1,0,1,1,1,1,1,0,1,1,0.646551724137931,NA,NA,NA,NA,NA,NA,NA,NA,0.7219827586206896,NA,NA,NA,-0.3125014514967835,NA,NA,NA,0.3081896551724138,NA,0.2543103448275862,NA,-0.3469843702826355,NA,NA,NA,NA,NA,NA,-0.42241575512668667,NA,NA,NA,0.6875,NA,NA,NA
"2024_11_11",10427,"pre",1,1,1,1,1,1,1,0,0,1,0.6556291390728477,NA,NA,NA,0.3068432671081678,NA,NA,NA,NA,0.7306843267108167,NA,NA,NA,-0.32669375664590605,NA,NA,NA,0.30022075055187636,NA,0.25386313465783666,NA,-0.35538982986480316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695364238410596,NA,NA,NA
"2024_11_11",10428,"pre",1,1,1,1,1,1,1,0,0,1,0.6687763713080169,NA,NA,NA,0.33122362869198313,NA,NA,NA,NA,0.7426160337552743,NA,NA,NA,-0.2911676542349251,NA,NA,NA,0.3227848101265823,NA,0.2805907172995781,NA,-0.32703613337980714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7088607594936709,NA,NA,NA
"2024_11_11",10429,"pre",1,1,1,1,1,1,1,0,0,1,0.6458333333333334,NA,NA,NA,0.33541666666666664,NA,NA,NA,NA,0.7229166666666667,NA,NA,NA,-0.2895909541479162,NA,NA,NA,0.325,NA,0.275,NA,-0.316675000219304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69375,NA,NA,NA
"2024_11_11",10430,"pre",1,1,1,1,1,1,1,0,1,1,0.6431623931623932,NA,NA,NA,0.3055555555555556,NA,NA,NA,NA,0.7094017094017094,NA,NA,NA,-0.32263237384506044,NA,NA,NA,0.29914529914529914,NA,0.2564102564102564,NA,-0.34186211798152105,NA,NA,NA,NA,NA,NA,-0.4059612651030562,NA,NA,NA,0.688034188034188,NA,NA,NA
"2024_11_11",10431,"pre",1,1,1,1,1,1,1,0,1,1,0.6305732484076433,NA,NA,NA,0.3036093418259023,NA,NA,NA,NA,0.7154989384288747,NA,NA,NA,-0.3163524916702882,NA,NA,NA,0.29723991507430997,NA,0.25477707006369427,NA,-0.3354610314356077,NA,NA,NA,NA,NA,NA,-0.401279335071708,NA,NA,NA,0.6772823779193206,NA,NA,NA
"2024_11_11",10432,"pre",1,1,1,1,1,1,1,0,1,1,0.6637744034707158,NA,NA,NA,0.3362255965292842,NA,NA,NA,NA,0.7396963123644251,NA,NA,NA,-0.33837924283784165,NA,NA,NA,0.3232104121475054,NA,0.27331887201735355,NA,-0.3557320245218335,NA,NA,NA,NA,NA,NA,-0.4381577375207949,NA,NA,NA,0.7093275488069414,NA,NA,NA
"2024_11_11",10433,"pre",1,1,1,1,1,1,1,0,1,1,0.6567796610169492,NA,NA,NA,0.3220338983050847,NA,NA,NA,NA,0.7266949152542372,NA,NA,NA,-0.29238763053019223,NA,NA,NA,0.3199152542372881,NA,0.2605932203389831,NA,-0.3114563890430308,NA,NA,NA,NA,NA,NA,-0.38773142309438535,NA,NA,NA,0.6271186440677966,NA,NA,NA
"2024_11_11",10434,"pre",1,1,1,1,1,1,1,0,0,1,0.6511627906976745,NA,NA,NA,0.33192389006342493,NA,NA,NA,NA,0.7293868921775899,NA,NA,NA,-0.3065552814131445,NA,NA,NA,0.32346723044397463,NA,0.2748414376321353,NA,-0.3298111993134521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6997885835095138,NA,NA,NA
"2024_11_11",10435,"pre",1,1,1,1,1,1,1,0,1,1,0.6553911205073996,NA,NA,NA,0.3382663847780127,NA,NA,NA,NA,0.7251585623678647,NA,NA,NA,-0.31078224101479907,NA,NA,NA,0.3086680761099366,NA,0.266384778012685,NA,-0.3276955602536999,NA,NA,NA,NA,NA,NA,-0.38900634249471455,NA,NA,NA,0.6913319238900634,NA,NA,NA
"2024_11_11",10436,"pre",1,1,1,1,1,1,1,0,1,1,0.6687763713080169,NA,NA,NA,0.350210970464135,NA,NA,NA,NA,0.7426160337552743,NA,NA,NA,-0.3059085345499054,NA,NA,NA,0.32489451476793246,NA,0.27637130801687765,NA,-0.333334816957828,NA,NA,NA,NA,NA,NA,-0.40295537999332365,NA,NA,NA,0.7025316455696202,NA,NA,NA
"2024_11_11",10438,"pre",1,1,1,0,1,1,0,0,0,1,0.7463002114164905,NA,NA,NA,0.3192389006342495,NA,NA,NA,NA,0.7315010570824524,NA,NA,NA,NA,NA,NA,NA,0.3086680761099366,NA,0.26215644820295986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6976744186046512,NA,NA,NA
"2024_11_11",10439,"pre",1,1,1,1,1,1,1,0,1,1,0.6673819742489271,NA,NA,NA,0.3283261802575107,NA,NA,NA,NA,0.7339055793991416,NA,NA,NA,-0.3197323566827077,NA,NA,NA,0.351931330472103,NA,0.2939914163090129,NA,-0.33260748513972965,NA,NA,NA,NA,NA,NA,-0.40985825588186026,NA,NA,NA,0.7145922746781116,NA,NA,NA
"2024_11_11",10440,"pre",1,1,1,1,1,1,1,0,1,1,0.6616702355460385,NA,NA,NA,0.3297644539614561,NA,NA,NA,NA,0.7301927194860813,NA,NA,NA,-0.2955045669637944,NA,NA,NA,0.3169164882226981,NA,0.2698072805139186,NA,-0.3169179413814606,NA,NA,NA,NA,NA,NA,-0.38544073951799274,NA,NA,NA,0.6980728051391863,NA,NA,NA
"2024_11_11",10441,"pre",1,1,1,1,1,1,1,0,1,1,0.6508620689655172,NA,NA,NA,0.3232758620689655,NA,NA,NA,NA,0.728448275862069,NA,NA,NA,-0.30603025488706215,NA,NA,NA,0.3103448275862069,NA,0.2629310344827586,NA,-0.3512882503281067,NA,NA,NA,NA,NA,NA,-0.4030116736893003,NA,NA,NA,0.6918103448275862,NA,NA,NA
"2024_11_11",10442,"pre",1,1,1,1,1,1,1,0,1,1,0.6410256410256411,NA,NA,NA,0.30982905982905984,NA,NA,NA,NA,0.7222222222222222,NA,NA,NA,-0.30769796338504524,NA,NA,NA,0.29914529914529914,NA,0.2564102564102564,NA,-0.33547625174619516,NA,NA,NA,NA,NA,NA,-0.39103282846849496,NA,NA,NA,0.6965811965811965,NA,NA,NA
"2024_11_11",10443,"pre",1,1,1,1,1,1,1,0,1,1,0.6573275862068966,NA,NA,NA,0.3254310344827586,NA,NA,NA,NA,0.7349137931034483,NA,NA,NA,-0.3232699200441136,NA,NA,NA,0.3146551724137931,NA,0.27155172413793105,NA,-0.3426661152467604,NA,NA,NA,NA,NA,NA,-0.4116303648561713,NA,NA,NA,0.7112068965517241,NA,NA,NA
"2024_11_11",10444,"pre",1,1,1,1,1,1,1,0,1,1,0.6455696202531646,NA,NA,NA,0.31645569620253167,NA,NA,NA,NA,0.7278481012658228,NA,NA,NA,-0.2974818511796734,NA,NA,NA,0.31645569620253167,NA,0.2679324894514768,NA,-0.3185798548094374,NA,NA,NA,NA,NA,NA,-0.38187386569872955,NA,NA,NA,0.7025316455696202,NA,NA,NA
"2024_11_11",10445,"pre",1,1,1,1,1,1,1,0,1,1,0.6415094339622641,NA,NA,NA,0.3312368972746331,NA,NA,NA,NA,0.7169811320754716,NA,NA,NA,-0.316566036403439,NA,NA,NA,0.3060796645702306,NA,0.2641509433962264,NA,-0.32914481930688694,NA,NA,NA,NA,NA,NA,-0.38574934237240266,NA,NA,NA,0.689727463312369,NA,NA,NA
"2024_11_11",10446,"pre",1,1,1,1,1,1,1,0,0,1,0.648471615720524,NA,NA,NA,0.3078602620087336,NA,NA,NA,NA,0.7270742358078602,NA,NA,NA,-0.33403214535290016,NA,NA,NA,0.29694323144104806,NA,0.2576419213973799,NA,-0.3514978784432478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6986899563318777,NA,NA,NA
"2024_11_11",10447,"pre",1,1,1,1,1,1,1,0,1,1,0.6523605150214592,NA,NA,NA,0.3283261802575107,NA,NA,NA,NA,0.7424892703862661,NA,NA,NA,-0.3090244335767652,NA,NA,NA,0.3240343347639485,NA,0.28969957081545067,NA,-0.33263046669721247,NA,NA,NA,NA,NA,NA,-0.3927185510038058,NA,NA,NA,0.7017167381974249,NA,NA,NA
"2024_11_11",10448,"pre",1,1,1,1,1,1,1,0,1,1,0.6497890295358649,NA,NA,NA,0.3143459915611814,NA,NA,NA,NA,0.7320675105485233,NA,NA,NA,-0.30169866726903094,NA,NA,NA,0.31645569620253167,NA,0.26582278481012656,NA,-0.3206866952789699,NA,NA,NA,NA,NA,NA,-0.39030946464874633,NA,NA,NA,0.7046413502109705,NA,NA,NA
"2024_11_11",10449,"pre",1,1,1,1,1,1,1,0,1,1,0.6445396145610278,NA,NA,NA,0.32762312633832974,NA,NA,NA,NA,0.721627408993576,NA,NA,NA,-0.31690648779256375,NA,NA,NA,0.2955032119914347,NA,0.25910064239828695,NA,-0.3404603483717407,NA,NA,NA,NA,NA,NA,-0.4346757906884489,NA,NA,NA,0.6873661670235546,NA,NA,NA
"2024_11_11",10450,"pre",1,0,1,1,1,1,1,0,1,1,0.6459227467811158,NA,NA,NA,NA,NA,NA,NA,NA,0.7296137339055794,NA,NA,NA,-0.3197410231602695,NA,NA,NA,0.296137339055794,NA,0.2553648068669528,NA,-0.34120015223142847,NA,NA,NA,NA,NA,NA,-0.4098693652591373,NA,NA,NA,0.6866952789699571,NA,NA,NA
"2024_11_11",10451,"pre",1,1,1,1,1,1,1,0,0,1,0.6666666666666666,NA,NA,NA,0.33122362869198313,NA,NA,NA,NA,0.7320675105485233,NA,NA,NA,-0.312247571718997,NA,NA,NA,0.3206751054852321,NA,0.3860759493670886,NA,-0.3438942850688954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7025316455696202,NA,NA,NA
"2024_11_11",10452,"pre",1,1,1,1,1,1,1,0,1,1,0.6373390557939914,NA,NA,NA,0.2854077253218884,NA,NA,NA,NA,0.7145922746781116,NA,NA,NA,-0.304710017257113,NA,NA,NA,0.2875536480686695,NA,0.3497854077253219,NA,-0.33689769513638534,NA,NA,NA,NA,NA,NA,-0.39054382493517287,NA,NA,NA,0.6802575107296137,NA,NA,NA
"2024_11_11",10453,"pre",1,1,1,1,1,1,1,0,1,1,0.6394849785407726,NA,NA,NA,0.3090128755364807,NA,NA,NA,NA,0.7167381974248928,NA,NA,NA,-0.32403433476394855,NA,NA,NA,0.2811158798283262,NA,0.2510729613733906,NA,-0.3605150214592274,NA,NA,NA,NA,NA,NA,-0.0686695278969958,NA,NA,NA,0.6437768240343348,NA,NA,NA
"2024_11_11",10454,"pre",1,1,1,1,1,1,1,0,0,1,0.6382536382536382,NA,NA,NA,0.2972972972972973,NA,NA,NA,NA,0.7110187110187111,NA,NA,NA,-0.3139502787028298,NA,NA,NA,0.3201663201663202,NA,0.2681912681912682,NA,-0.3388999697255712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5571725571725572,NA,NA,NA
"2024_11_11",10455,"pre",1,1,1,1,1,1,1,0,1,1,0.6659528907922913,NA,NA,NA,0.3490364025695932,NA,NA,NA,NA,0.7430406852248393,NA,NA,NA,-0.33616752847522074,NA,NA,NA,0.3361884368308351,NA,0.284796573875803,NA,-0.36614425075963536,NA,NA,NA,NA,NA,NA,-0.35115588961742805,NA,NA,NA,0.6809421841541756,NA,NA,NA
"2024_11_11",10456,"pre",1,1,1,1,1,1,1,0,0,1,0.6666666666666666,NA,NA,NA,0.3456032719836401,NA,NA,NA,NA,0.7423312883435583,NA,NA,NA,-0.2842809072237032,NA,NA,NA,0.3333333333333333,NA,0.32515337423312884,NA,-0.3006423982869379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7689161554192229,NA,NA,NA
"2024_11_11",10457,"pre",1,1,1,1,1,1,1,0,1,1,0.6465696465696466,NA,NA,NA,0.30561330561330563,NA,NA,NA,NA,0.7297297297297297,NA,NA,NA,-0.30144506953813777,NA,NA,NA,0.3076923076923077,NA,0.3762993762993763,NA,-0.32431331619275516,NA,NA,NA,NA,NA,NA,-0.3887601931284949,NA,NA,NA,0.5821205821205822,NA,NA,NA
"2024_11_11",10458,"pre",1,1,1,1,1,1,1,0,0,1,0.653276955602537,NA,NA,NA,0.3128964059196617,NA,NA,NA,NA,0.733615221987315,NA,NA,NA,-0.32345588041790563,NA,NA,NA,0.3086680761099366,NA,0.3023255813953488,NA,-0.34036860619139103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.572938689217759,NA,NA,NA
"2024_11_11",10459,"pre",1,1,1,1,1,1,1,0,0,1,0.6490486257928119,NA,NA,NA,0.3150105708245243,NA,NA,NA,NA,0.7293868921775899,NA,NA,NA,-0.3086680761099367,NA,NA,NA,0.29809725158562367,NA,0.266384778012685,NA,-0.3340380549682876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5919661733615222,NA,NA,NA
"2024_11_11",10460,"pre",1,1,1,1,1,1,1,0,0,1,0.6452991452991453,NA,NA,NA,0.31196581196581197,NA,NA,NA,NA,0.7329059829059829,NA,NA,NA,-0.3183688924751056,NA,NA,NA,0.29914529914529914,NA,0.2692307692307692,NA,-0.34187263621487846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7029914529914529,NA,NA,NA
"2024_11_11",10461,"pre",1,1,1,1,1,1,1,0,1,1,0.6573875802997858,NA,NA,NA,0.3233404710920771,NA,NA,NA,NA,0.7430406852248393,NA,NA,NA,-0.31263240558112354,NA,NA,NA,0.3147751605995717,NA,0.278372591006424,NA,-0.33404558404558404,NA,NA,NA,NA,NA,NA,-0.4111330265176419,NA,NA,NA,0.7066381156316917,NA,NA,NA
"2024_11_11",10462,"pre",1,1,1,1,1,1,1,0,1,1,0.6273684210526316,NA,NA,NA,0.30736842105263157,NA,NA,NA,NA,0.7052631578947368,NA,NA,NA,-0.2989581271480754,NA,NA,NA,0.29473684210526313,NA,0.25894736842105265,NA,-0.32632753315458934,NA,NA,NA,NA,NA,NA,-0.3852770230147733,NA,NA,NA,0.6821052631578948,NA,NA,NA
"2024_11_11",10463,"pre",1,1,1,1,1,1,1,0,0,1,0.6329670329670329,NA,NA,NA,0.2923076923076923,NA,NA,NA,NA,0.7120879120879121,NA,NA,NA,-0.3494182825484764,NA,NA,NA,0.2879120879120879,NA,0.23076923076923078,NA,-0.36699907663896586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6791208791208792,NA,NA,NA
"2024_11_11",10464,"pre",1,1,1,1,1,1,1,0,0,2,0.6367521367521367,NA,NA,NA,0.32905982905982906,NA,NA,NA,NA,0.7158119658119658,NA,NA,NA,-0.318395463811242,NA,NA,NA,0.3076923076923077,NA,0.25427350427350426,NA,-0.3376274045783641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6153846153846154,0.8547008547008547,NA,NA
"2024_11_11",10465,"pre",1,1,1,1,1,1,1,0,0,1,0.6311300639658849,NA,NA,NA,0.2878464818763326,NA,NA,NA,NA,0.6993603411513859,NA,NA,NA,-0.32196308419712666,NA,NA,NA,0.2857142857142857,NA,0.24520255863539445,NA,-0.3432851427532278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67590618336887,NA,NA,NA
"2024_11_11",10466,"pre",1,1,1,1,1,1,1,0,0,1,0.6375545851528385,NA,NA,NA,0.30131004366812225,NA,NA,NA,NA,0.7205240174672489,NA,NA,NA,-0.3384106544773796,NA,NA,NA,0.28820960698689957,NA,0.23799126637554585,NA,-0.3602435999275332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6746724890829694,NA,NA,NA
"2024_11_11",10467,"pre",1,1,0,1,1,1,1,0,0,1,0.6504424778761062,NA,NA,NA,0.3075221238938053,NA,NA,NA,NA,NA,NA,NA,NA,-0.3296364845715608,NA,NA,NA,0.29646017699115046,NA,0.3561946902654867,NA,-0.3539720639694613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6991150442477876,NA,NA,NA
"2024_11_11",10259,"pre",0,1,1,1,1,1,1,0,0,0,NA,NA,NA,NA,0.3416289592760181,NA,NA,NA,NA,0.7601809954751131,NA,NA,NA,-0.33254980861713623,NA,NA,NA,0.3257918552036199,NA,0.27828054298642535,NA,-0.3664834625576602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024_11_11",10331,"pre",0,1,1,1,1,1,1,0,0,0,NA,NA,NA,NA,0.3326530612244898,NA,NA,NA,NA,0.726530612244898,NA,NA,NA,-0.2979629219168859,NA,NA,NA,0.3326530612244898,NA,0.3163265306122449,NA,-0.3306163928118871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2024_11_11",10416,"pre",0,1,1,1,1,1,1,0,0,1,NA,NA,NA,NA,0.31905781584582443,NA,NA,NA,NA,0.7194860813704497,NA,NA,NA,-0.32334643997710943,NA,NA,NA,0.30406852248394006,NA,0.2633832976445396,NA,-0.3426187443466061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6809421841541756,NA,NA,NA
"2024_11_11",10468,"pre",0,0,0,1,1,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2951430553472327,NA,NA,NA,0.3333333333333333,NA,0.2611464968152866,NA,-0.32911635668216593,NA,NA,NA,NA,NA,NA,-0.3737063146842658,NA,NA,NA,NA,NA,NA,NA
"2024_11_11",10899,"post",1,1,1,0,1,1,0,0,0,1,0.6215596330275229,NA,NA,NA,0.3119266055045872,NA,NA,NA,NA,0.7224770642201835,NA,NA,NA,NA,NA,NA,NA,0.29128440366972475,NA,0.22018348623853212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6077981651376146,NA,NA,NA
"2024_11_11",10900,"post",1,1,1,1,1,1,1,0,1,1,0.610738255033557,NA,NA,NA,0.3087248322147651,NA,NA,NA,NA,0.7024608501118568,NA,NA,NA,-0.3266403178243775,NA,NA,NA,0.2841163310961969,NA,0.2058165548098434,NA,-0.3579619921363041,NA,NA,NA,NA,NA,NA,-0.35572472968545216,NA,NA,NA,0.7114093959731543,NA,NA,NA
"2024_11_11",10901,"post",1,1,1,1,1,1,1,0,1,1,0.631578947368421,NA,NA,NA,0.3038277511961722,NA,NA,NA,NA,0.7248803827751196,NA,NA,NA,-0.3731479553426984,NA,NA,NA,0.2966507177033493,NA,0.2607655502392344,NA,-0.4162034886514712,NA,NA,NA,NA,NA,NA,-0.44490717752398645,NA,NA,NA,0.5861244019138756,NA,NA,NA
"2024_11_11",10902,"post",1,1,1,1,1,1,1,0,1,1,0.6462585034013606,NA,NA,NA,0.36054421768707484,NA,NA,NA,NA,0.7528344671201814,NA,NA,NA,-0.3084284136915716,NA,NA,NA,0.34467120181405897,NA,0.24036281179138322,NA,-0.34924982138604427,NA,NA,NA,NA,NA,NA,-0.3537855333520968,NA,NA,NA,0.6485260770975056,NA,NA,NA
"2024_11_11",10903,"post",1,1,1,1,1,1,1,0,1,1,0.6210045662100456,NA,NA,NA,0.3059360730593607,NA,NA,NA,NA,0.7351598173515982,NA,NA,NA,-0.3150636108657586,NA,NA,NA,0.2876712328767123,NA,0.21232876712328766,NA,-0.34702658588112545,NA,NA,NA,NA,NA,NA,-0.36985728232067316,NA,NA,NA,0.6278538812785388,NA,NA,NA
"2024_11_11",10904,"post",1,1,1,1,1,1,1,0,1,1,0.671264367816092,NA,NA,NA,0.35402298850574715,NA,NA,NA,NA,0.7609195402298851,NA,NA,NA,-0.3402245402371078,NA,NA,NA,0.335632183908046,NA,0.25287356321839083,NA,-0.37010912823090775,NA,NA,NA,NA,NA,NA,-0.31493758116543086,NA,NA,NA,0.6367816091954023,NA,NA,NA
"2024_11_11",10905,"post",1,1,1,1,1,1,1,0,0,1,0.6552511415525114,NA,NA,NA,0.365296803652968,NA,NA,NA,NA,0.7442922374429224,NA,NA,NA,-0.2876757521011704,NA,NA,NA,0.3356164383561644,NA,0.2625570776255708,NA,-0.3401879925640824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6415525114155252,NA,NA,NA
