moth,wb,trial,lax_count,lba_count,lsa_count,ldvm_count,ldlm_count,rdlm_count,rdvm_count,rsa_count,rba_count,rax_count,lax1,lba1,lsa1,ldvm1,ldlm1,rdlm1,rdvm1,rsa1,rba1,rax1
2024_11_07,7706,1,4,2,2,4,1,1,1,2,3,1,-0.1854399774481741,-0.1971766848816029,-0.0492941712204007,0.0539906103286385,0.2981220657276995,0.2816901408450704,0.6690140845070423,0.2488262910798122,-0.1760506115014312,0.6502347417840375
2024_11_07,7708,1,3,1,2,3,1,1,2,3,3,1,-0.1577751817237799,-0.1647358515057113,0.1438515081206496,0.2412993039443155,0.3155452436194895,0.3039443155452436,0.3665893271461717,-0.0208820093457944,-0.0951291536863967,0.642691415313225
2024_11_07,7709,1,3,1,2,4,1,1,1,3,2,1,-0.1409157630569629,-0.150007102609025,-0.0159098442161087,0.1113636363636363,0.3090909090909091,0.3,0.6636363636363637,0.25,0.2772727272727273,0.6545454545454545
2024_11_07,7710,1,3,1,2,3,1,1,1,2,2,1,-0.1368844696969696,-0.1438446969696968,0.0649651972157772,0.2088167053364269,0.3271461716937355,0.3178654292343387,0.6589327146171694,0.222737819025522,-0.0116003787878787,0.6450116009280742
2024_11_07,7711,1,4,2,1,4,1,1,1,2,2,1,-0.138818992843371,-0.1458775856998138,0.08,0.2376470588235294,0.32,0.3223529411764705,0.6423529411764706,-0.0447044214241363,0.1576470588235294,0.6305882352941177
2024_11_07,7714,1,2,1,1,4,1,1,1,3,3,1,0.3433874709976798,-0.1368823676950088,0.1392111368909512,0.0556844547563805,0.3271461716937355,0.3317865429234338,0.679814385150812,-0.074241284173564,-0.1020817657386505,0.6566125290023201
2024_11_07,7717,1,3,1,2,4,1,1,1,2,2,1,-0.1962036956898044,-0.0874642980785874,0.0874704491725768,0.2695035460992908,0.4160756501182033,0.4018912529550827,0.7139479905437353,0.2340425531914893,0.1323877068557919,0.6997635933806147
2024_11_07,7718,1,3,1,2,3,1,1,1,2,2,1,-0.072569344158831,-0.0816405121786849,0.1428571428571428,0.2993197278911564,0.3854875283446712,0.3900226757369615,0.6848072562358276,0.2244897959183673,0.1587301587301587,0.671201814058957
2024_11_07,7720,1,3,1,2,3,1,1,1,3,3,1,-0.0862407475458029,-0.0932332405900571,0.1165501165501165,0.31002331002331,0.3682983682983683,0.3752913752913753,0.6643356643356644,0.296037296037296,0.1095571095571095,0.6526806526806527
2024_11_07,7721,1,3,1,2,3,1,1,1,2,4,1,-0.0613672042243469,-0.0704586418872133,0.1204545454545454,0.209090909090909,0.4363636363636363,0.3568181818181818,0.6863636363636364,0.2340909090909091,-0.0113642970785828,0.6727272727272727
2024_11_07,7722,1,3,1,2,3,1,1,1,1,3,1,0.0047058823529411,-0.0846991037131881,0.1247058823529411,0.2894117647058823,0.388235294117647,0.3717647058823529,0.7082352941176471,0.32,0.0917647058823529,0.691764705882353
2024_11_07,7723,1,4,1,1,4,1,1,1,2,3,1,-0.1373674266280388,-0.0665373472729563,0.6845493562231759,0.0858369098712446,0.3755364806866952,0.3605150214592275,0.6802575107296137,-0.0429273208212621,0.1781115879828326,0.6652360515021459
2024_11_07,7724,1,3,1,1,3,1,1,1,1,3,1,-0.1238607320248831,-0.130616771953513,0.4617117117117117,0.2117117117117117,0.3490990990990991,0.3333333333333333,0.6396396396396397,0.2297297297297297,0.0382882882882882,0.6261261261261262
2024_11_07,7725,1,3,1,1,3,1,1,1,1,3,1,-0.030300649486696,-0.1445107898596271,0.1678321678321678,0.247086247086247,0.324009324009324,0.31002331002331,0.6410256410256411,0.5104895104895105,0.0349650349650349,0.6223776223776224
2024_11_07,7726,1,3,1,3,3,1,1,1,1,2,1,-0.1040795171720679,-0.1131299099696391,0.0746606334841629,0.1583710407239819,0.3393665158371041,0.3461538461538461,0.6402714932126696,0.4773755656108597,0.1380090497737556,0.6289592760180995
2024_11_07,7727,1,4,1,2,4,1,1,1,1,3,1,-0.0923432813056077,-0.1486501601504905,0.0653153153153153,0.2162162162162162,0.3333333333333333,0.322072072072072,0.6283783783783784,0.4144144144144144,0.0427927927927927,0.6148648648648649
2024_11_07,7728,1,3,1,1,3,1,1,1,1,3,1,0.1432038834951456,-0.1698732630936021,0.0606796116504854,0.2888349514563106,0.3252427184466019,0.3106796116504854,0.6213592233009708,0.4951456310679611,0.012135922330097,0.5242718446601942
2024_11_07,7729,1,4,1,1,3,1,1,1,1,3,1,-0.0324110406062915,-0.0694522298706248,0.4652777777777778,0.2638888888888889,0.3518518518518518,0.3379629629629629,0.6620370370370371,0.4444444444444444,0.0185185185185185,0.6504629629629629
2024_11_07,7730,1,2,1,3,3,1,1,1,1,3,1,0.3573085846867749,-0.0974472736625513,0.0510440835266821,0.259860788863109,0.3573085846867749,0.3433874709976798,0.642691415313225,0.4872389791183295,0.099767981438515,0.62877030162413
2024_11_07,7731,1,3,1,2,3,1,1,1,1,2,1,-0.029614005484075,-0.1093440202488927,0.0660592255125284,0.1958997722095672,0.3394077448747152,0.3257403189066059,0.6514806378132119,0.4510250569476082,0.0,0.6378132118451025
2024_11_07,7732,1,3,1,2,4,1,1,1,1,2,1,-0.0529940041368837,-0.1382452281831749,0.1474654377880184,0.0069124423963133,0.3294930875576037,0.315668202764977,0.619815668202765,0.4470046082949309,0.0184331797235023,0.6059907834101382
2024_11_07,7734,1,3,1,2,3,1,1,1,1,2,1,-0.1379954999669115,-0.1452584210178016,0.0847457627118644,0.2106537530266344,0.3462469733656174,0.3317191283292978,0.6561743341404358,0.4697336561743341,0.0145278450363196,0.6440677966101694
2024_11_07,7736,1,2,1,2,3,1,1,1,1,3,1,0.3755458515283842,-0.0786104396096337,0.1200873362445414,0.2685589519650655,0.3558951965065502,0.3427947598253275,0.6572052401746725,0.4650655021834061,0.0305676855895196,0.6462882096069869
2024_11_07,7737,1,4,1,2,3,1,1,1,1,3,1,-0.1411525924103572,-0.1529153084445538,0.1858823529411764,0.2964705882352941,0.3317647058823529,0.3152941176470588,0.6588235294117647,0.4305882352941176,-0.1952610861676611,0.6447058823529411
2024_11_07,7738,1,2,1,2,3,1,1,1,1,3,1,0.3576470588235294,-0.1199999999999999,0.1364705882352941,0.268235294117647,0.3576470588235294,0.3435294117647058,0.6635294117647059,0.4964705882352941,-0.1458823529411764,0.6494117647058824
2024_11_07,7739,1,3,1,1,4,1,1,1,1,3,1,-0.0110634982469808,-0.1239111803661861,0.1526548672566371,0.0353982300884955,0.3473451327433628,0.331858407079646,0.6504424778761062,0.5088495575221239,-0.1681651733541098,0.6393805309734514
2024_11_07,7740,1,3,1,2,3,1,1,1,1,2,1,-0.1444837083088637,-0.1536572770903788,0.1261467889908256,0.2064220183486238,0.3371559633027522,0.3211009174311927,0.6513761467889908,0.5344036697247706,-0.0114669609768939,0.6422018348623854
2024_11_07,7741,1,3,1,2,2,1,1,1,1,2,1,-0.0573394495412844,-0.1467889908256881,0.091743119266055,0.5206422018348624,0.3325688073394495,0.3188073394495412,0.6559633027522935,0.4770642201834862,-0.0206422018348624,0.6376146788990825
2024_11_07,7742,1,3,1,1,3,1,1,1,1,3,1,-0.1221757408826393,-0.1538509329633235,0.1085972850678733,0.3099547511312217,0.334841628959276,0.3212669683257919,0.6425339366515838,0.5135746606334841,-0.1334883094828836,0.6244343891402715
2024_11_07,7743,1,3,1,1,3,1,1,1,1,2,1,-0.0637803373097491,-0.154895104895105,0.1343963553530751,0.3439635535307517,0.3394077448747152,0.3257403189066059,0.6583143507972665,0.4624145785876993,-0.0250565610859729,0.6492027334851936
2024_11_07,7751,1,3,1,2,4,1,1,1,1,3,1,-0.1603547671840353,-0.1697874005478022,0.1698113207547169,0.0754716981132075,0.3160377358490566,0.3018867924528302,0.625,0.5613207547169812,-0.1296987087517933,0.6132075471698113
2024_11_07,7752,1,3,1,1,3,1,1,2,1,3,1,-0.1310422797299637,-0.1379392418210143,0.0850574712643678,0.1816091954022988,0.3402298850574712,0.3241379310344827,0.3057471264367816,0.503448275862069,-0.1172483555478621,0.6436781609195402
2024_11_07,7753,1,3,1,2,3,1,1,1,1,3,1,-0.1235060195020972,-0.1068802091845072,0.0855106888361045,0.2589073634204275,0.3586698337292161,0.342042755344418,0.6745843230403801,0.4893111638954869,-0.0546276624720814,0.66270783847981
2024_11_07,7754,1,4,1,1,3,1,1,1,1,3,1,-0.0742500219934899,-0.0812109615553795,0.1067285382830626,0.3503480278422274,0.3665893271461717,0.3526682134570765,0.6821345707656613,0.482598607888631,-0.0881719011172692,0.6705336426914154
2024_11_07,7755,1,2,1,2,3,1,1,1,1,3,1,0.3594470046082949,-0.1082966637330987,0.1105990783410138,0.2834101382488479,0.3594470046082949,0.3456221198156682,0.6612903225806451,0.5253456221198156,-0.0714297143771502,0.6474654377880185
2024_11_07,7756,1,3,1,2,3,1,1,1,1,3,1,-0.101616088683132,-0.1085444583660727,0.0739030023094688,0.277136258660508,0.348729792147806,0.3348729792147806,0.6697459584295612,0.5658198614318707,-0.1039255452441122,0.6558891454965358
2024_11_07,7758,1,3,1,2,3,1,1,1,1,2,1,-0.0892467335252617,-0.0961118668733588,0.11441647597254,0.2036613272311213,0.3478260869565217,0.3318077803203661,0.6704805491990846,0.4302059496567506,0.0137299771167048,0.6590389016018307
2024_11_07,7764,1,3,1,1,4,1,1,1,1,3,1,-0.114679502354086,-0.1215602724953312,0.3394495412844037,0.1788990825688073,0.341743119266055,0.3279816513761467,0.6743119266055045,0.4931192660550458,-0.0711012914595333,0.6605504587155964
2024_11_07,7765,1,3,1,1,3,1,1,1,1,3,1,-0.1075520506053369,-0.1144170751120606,0.3318077803203661,0.2288329519450801,0.3409610983981693,0.3272311212814645,0.6636155606407322,0.4691075514874142,-0.1578955636546437,0.6498855835240275
2024_11_07,7766,1,3,1,1,4,1,1,1,1,3,1,-0.1147479629590025,-0.1217733484462883,0.3793911007025761,0.2014051522248243,0.351288056206089,0.3372365339578454,0.6932084309133489,0.5081967213114754,-0.1217733484462883,0.6814988290398126
2024_11_07,7767,1,3,1,1,3,1,1,1,1,3,1,-0.087160166989105,-0.0940412328040342,0.3738532110091743,0.3004587155963302,0.3738532110091743,0.360091743119266,0.7018348623853211,0.5068807339449541,-0.087160166989105,0.6903669724770642
2024_11_07,7769,1,3,1,1,3,1,1,1,1,3,1,-0.0904941058439929,-0.0995435164283922,0.3800904977375565,0.2850678733031674,0.3574660633484163,0.3416289592760181,0.669683257918552,0.420814479638009,-0.1040682217205919,0.6606334841628959
2024_11_07,7773,1,3,1,2,2,1,1,1,1,3,1,-0.1192172475611743,-0.1289492677702498,0.2603406326034063,0.0535279805352798,0.3673965936739659,0.3600973236009732,0.7299270072992701,0.3576642335766423,-0.1021862121952924,0.7177615571776156
2024_11_07,7775,1,4,1,2,2,1,1,1,1,4,1,-0.0762145225892588,-0.085452646539472,0.1408775981524249,0.6581986143187067,0.371824480369515,0.3625866050808314,0.6928406466512702,0.4157043879907621,-0.1408813902407511,0.6789838337182448
2024_11_07,7777,1,3,1,2,3,1,1,1,1,3,1,-0.0425534293123491,-0.1442088437807385,0.1347517730496454,0.2860520094562648,0.375886524822695,0.359338061465721,0.6926713947990544,0.4349881796690307,-0.1134758114995974,0.6784869976359338
2024_11_07,7778,1,3,1,1,3,1,1,1,1,3,1,-0.0400004439560926,-0.0470593458306972,0.1294117647058823,0.2141176470588235,0.3670588235294117,0.3505882352941176,0.6941176470588235,0.44,-0.0588241822883716,0.68
2024_11_07,7781,1,3,1,1,2,1,1,1,1,3,1,-0.0724303019384986,-0.0794396859970629,0.2383177570093458,0.6565420560747663,0.3644859813084112,0.3504672897196261,0.6939252336448598,0.4252336448598131,-0.0887855314084822,0.677570093457944
2024_11_07,7782,1,3,2,1,3,1,1,1,1,4,1,-0.0141174147689877,-0.1105864156904041,0.4635294117647058,0.2094117647058823,0.3764705882352941,0.36,0.6941176470588235,0.4588235294117647,-0.1105864156904041,0.68
2024_11_07,7784,1,3,1,1,3,1,1,1,1,3,1,-0.0842873831775701,-0.0911214953271027,0.4464692482915717,0.2323462414578587,0.3530751708428246,0.3394077448747152,0.6651480637813212,0.4373576309794988,-0.0182242990654205,0.5671981776765376
2024_11_07,7786,1,3,1,1,4,1,1,1,1,3,1,-0.0820139190952588,-0.088848412353197,0.3872437357630979,0.1594533029612756,0.3735763097949886,0.3599088838268792,0.7129840546697038,0.5034168564920274,-0.088848412353197,0.7038724373576309
2024_11_07,7787,1,3,1,2,3,1,1,1,1,3,1,-0.0045147653348108,-0.081265776026596,0.1196388261851015,0.2212189616252821,0.3611738148984199,0.3476297968397291,0.6749435665914221,0.4469525959367946,-0.065464097354758,0.5620767494356659
2024_11_07,7788,1,3,1,2,3,1,1,1,1,3,1,0.2757009345794392,-0.1074681526148794,0.0607476635514018,0.1869158878504672,0.3644859813084112,0.3481308411214953,0.6892523364485982,0.4813084112149532,-0.0887780391166394,0.5911214953271028
2024_11_07,7789,1,2,1,2,2,1,1,1,1,3,1,0.3657957244655582,-0.0973833990344155,0.0688836104513064,0.5415676959619953,0.3681710213776722,0.3515439429928741,0.672209026128266,0.4323040380047506,-0.0950081941799175,0.66270783847981
2024_11_07,7791,1,3,1,1,4,1,1,1,1,3,1,-0.1709109572586105,-0.0254056828357394,0.1016166281755196,0.0046189376443418,0.3787528868360277,0.3648960739030023,0.6859122401847575,0.4665127020785219,-0.0808362635682617,0.6628175519630485
2024_11_07,7792,1,3,1,1,3,1,1,1,1,3,1,-0.0089094175006414,-0.0957762381318963,0.1514476614699332,0.309576837416481,0.3585746102449889,0.3429844097995546,0.5902004454342984,0.4899777282850779,-0.100230946882217,0.6636971046770601
2024_11_07,7794,1,3,1,1,2,1,1,1,2,4,1,-0.1127551020408163,-0.1503401360544217,0.3784461152882205,0.6340852130325815,0.3408521303258145,0.3233082706766917,0.681704260651629,0.2305764411027568,-0.1879251700680272,0.5614035087719298
2024_11_07,7795,1,3,1,2,3,1,1,1,1,3,1,-0.0629593306938843,-0.04358722894192,0.0460048426150121,0.2760290556900726,0.3898305084745763,0.3728813559322034,0.6852300242130751,0.5544794188861986,0.0121065375302663,0.6731234866828087
2024_11_07,7797,1,2,1,1,3,1,1,1,1,4,1,0.2692307692307692,-0.110568289554403,0.4086538461538461,0.1225961538461538,0.3533653846153846,0.3365384615384615,0.6514423076923077,0.6971153846153846,-0.206714628297362,0.5576923076923077
2024_11_07,7798,1,3,1,2,3,1,1,1,1,3,1,-0.1182196182196183,-0.0985163485163484,0.0344827586206896,0.2586206896551724,0.3669950738916256,0.3522167487684729,0.6650246305418719,0.5738916256157636,-0.1822552447552447,0.6502463054187192
2024_11_07,7799,1,3,1,1,4,1,1,1,1,3,1,-0.1134863834928895,-0.0969362859001766,0.0401891252955082,0.1205673758865248,0.375886524822695,0.359338061465721,0.6737588652482269,0.7163120567375887,-0.1418579793661121,0.6619385342789598
2024_11_07,7800,1,3,1,2,3,1,1,1,1,3,1,-0.1210584621007069,-0.07021390801841,0.0605326876513317,0.1840193704600484,0.3631961259079903,0.3680387409200968,0.6634382566585957,0.6368038740920097,-0.0968467696805654,0.6464891041162227
2024_11_07,7801,1,3,1,1,3,1,1,1,1,3,1,-0.064749701681013,-0.0719441129789034,0.014388489208633,0.2589928057553957,0.3860911270983213,0.369304556354916,0.7026378896882494,0.7434052757793765,-0.1510826372556971,0.6810551558752997
2024_11_07,7802,1,3,1,2,3,1,1,1,1,3,1,-0.0926386852603225,-0.0760112289315466,0.0403800475059382,0.2517814726840855,0.3919239904988123,0.3752969121140142,0.6912114014251781,0.5605700712589073,-0.0712605271233249,0.5961995249406176
2024_11_07,7803,1,3,1,1,3,1,1,1,1,3,1,0.0023866348448687,-0.0787580590430946,0.0167064439140811,0.18854415274463,0.3985680190930787,0.3818615751789976,0.684964200477327,0.7303102625298329,-0.0525053726953963,0.6706443914081146
2024_11_07,7804,1,3,1,3,3,1,1,1,1,4,1,-0.0574159408980354,-0.0669852643810413,0.0454545454545454,0.1507177033492823,0.3899521531100478,0.3732057416267942,0.7129186602870813,0.5765550239234449,-0.1770324844356093,0.6985645933014354
2024_11_07,7806,1,3,1,1,3,1,1,1,1,3,1,-0.085355276200775,-0.0951101649094349,0.0341463414634146,0.2731707317073171,0.373170731707317,0.3780487804878049,0.6926829268292682,0.5707317073170731,-0.090232720555105,0.675609756097561
2024_11_07,7807,1,3,1,2,3,1,1,1,1,3,1,0.0171149144254278,-0.070904223676383,0.0537897310513447,0.1858190709046454,0.3863080684596577,0.39119804400978,0.6919315403422983,0.7310513447432763,-0.1075788221296847,0.6772616136919315
2024_11_07,7808,1,3,1,1,3,1,1,1,1,3,1,-0.0648232324658237,-0.0717685788014477,0.3541666666666667,0.1157407407407407,0.474537037037037,0.3958333333333333,0.7106481481481481,0.8217592592592593,-0.0601930015754078,0.6944444444444444
2024_11_08,8813,0,1,1,1,2,1,2,1,1,1,1,0.8004807692307693,-0.2259708125919801,0.7572115384615384,-0.3028970466658458,0.2716346153846153,0.1947115384615384,-0.288473377776996,0.6754807692307693,-0.137024854444073,0.3389423076923077
2024_11_08,8828,0,1,2,2,1,1,1,1,1,1,1,0.8039702233250621,-0.2580551453678375,0.4491315136476427,-0.3349754290832507,0.2679900744416873,0.2133995037220843,-0.3300128301338692,0.6972704714640199,-0.3176063327604154,0.4193548387096774
2024_11_08,8844,0,1,2,2,1,1,2,1,1,1,1,0.7915690866510539,-0.2459182524490485,0.4402810304449648,-0.3091543745073753,0.2599531615925058,0.2154566744730679,-0.297443981533611,0.6768149882903981,-0.2763652741808354,0.2740046838407494
2024_11_08,8874,0,1,1,1,1,1,1,1,1,2,1,0.7738095238095238,-0.2952186152898742,0.7523809523809524,0.3428571428571428,0.2547619047619047,0.219047619047619,-0.3047417964282572,0.7071428571428572,-0.2618874813055336,0.2547619047619047
2024_11_08,8876,0,1,2,2,1,1,1,1,1,1,1,0.8203309692671394,-0.2647874516935667,0.4066193853427896,0.3569739952718676,0.260047281323877,0.2245862884160756,-0.2907933621277563,0.7375886524822695,-0.2529665833143896,0.2553191489361702
2024_11_08,8886,0,1,1,1,1,1,1,1,1,1,1,0.8047058823529412,-0.2752821780567934,0.76,-0.3152804432445326,0.2517647058823529,0.2164705882352941,-0.3082219258584609,0.7270588235294118,-0.2705764997994123,0.2541176470588235
2024_11_08,8898,0,1,2,1,1,1,1,1,1,1,1,0.7879518072289157,-0.2915871349494178,0.7590361445783133,-0.2964067570146974,0.2674698795180723,0.2409638554216867,-0.2867675128841381,0.7204819277108434,-0.2458007253292612,0.2650602409638554
2024_11_08,8899,0,1,1,1,1,1,1,1,1,1,1,0.8014705882352942,-0.2744984829292721,0.7622549019607843,-0.1715615518307951,0.2573529411764705,0.2205882352941176,-0.3161634312310366,0.7230392156862745,-0.2818511208648775,0.2598039215686274
2024_11_08,8924,0,1,2,1,1,1,2,1,1,1,1,0.8309178743961353,-0.2656824481022681,0.7777777777777778,-0.3115730527744783,0.2536231884057971,0.217391304347826,-0.3043271678262345,0.7391304347826086,-0.2801742179987556,0.2536231884057971
2024_11_08,8928,0,1,2,1,1,1,2,1,1,1,1,0.8300492610837439,-0.2881721463628555,0.7832512315270936,-0.2930981659588016,0.2635467980295566,0.2266009852216748,-0.2857091365648823,0.7586206896551724,-0.2610790385851511,0.2684729064039409
2024_11_08,8930,0,1,2,1,1,1,1,1,1,1,1,0.8294392523364486,-0.2616808211213806,0.7850467289719626,0.3504672897196261,0.264018691588785,0.2266355140186916,-0.2850451801500752,0.764018691588785,-0.2499986416070332,0.2593457943925233
2024_11_08,8950,0,1,2,2,1,1,1,1,1,1,2,0.8325242718446602,-0.2427330659053401,0.3762135922330097,-0.3204076469950488,0.3106796116504854,0.2184466019417475,-0.3082709936997819,0.7160194174757282,-0.3131256550178888,0.3640776699029126
2024_11_08,8955,0,1,1,1,2,1,1,1,1,1,1,0.8365853658536585,-0.2439142487077992,0.7829268292682927,-0.3244059507813729,0.2902439024390243,0.1975609756097561,-0.312210238345983,0.675609756097561,-0.3219668082942949,0.373170731707317
2024_11_08,8956,0,1,1,2,1,1,1,1,1,1,1,0.8431876606683805,0.300771208226221,0.4447300771208226,-0.3649906191369605,0.3161953727506427,0.1979434447300771,-0.3495684803001876,0.6760925449871465,-0.357279549718574,0.7429305912596401
2024_11_08,8959,0,1,1,1,2,1,1,1,1,1,1,0.8637532133676092,-0.2595983935742972,0.7969151670951157,-0.604016064257028,0.3187660668380462,0.2107969151670951,-0.3572690763052208,0.6863753213367609,-0.2338955823293172,0.7840616966580977
2024_11_08,8966,0,1,1,1,1,1,1,1,1,1,1,0.8426395939086294,-0.2411106163730042,0.7918781725888325,-0.3400928694103428,0.299492385786802,0.2030456852791878,-0.3299408434577952,0.6751269035532995,-0.3248648304815215,0.7741116751269036
2024_11_08,8973,0,1,1,1,2,1,1,1,1,1,1,0.850253807106599,-0.2461928934010152,0.5329949238578681,-0.5939086294416244,0.2969543147208122,0.2182741116751269,-0.3045685279187818,0.6751269035532995,-0.3020304568527918,0.6751269035532995
2024_11_08,8981,0,1,1,2,1,1,1,1,1,1,2,0.83,-0.2624935186785512,0.465,-0.3224920372336485,0.27,0.22,-0.3199920989605194,0.725,-0.3074924075948743,0.5025
2024_11_08,8990,0,1,2,1,1,1,1,1,1,1,1,0.8197530864197531,-0.2765415321895703,0.7728395061728395,-0.3283930694751147,0.2666666666666666,0.2246913580246913,-0.31851658618263,0.6962962962962963,-0.3135783445363877,0.3876543209876543
2024_11_08,9012,0,1,1,1,2,1,1,1,1,1,1,0.7623762376237624,-0.2994750887070759,0.7400990099009901,-0.3044250901733087,0.2574257425742574,0.2326732673267326,-0.2945250872408434,0.7351485148514851,-0.2648250784434472,0.2722772277227723
2024_11_08,9997,1,1,1,1,1,1,1,1,1,1,1,0.8457583547557841,-0.2596742896742897,0.3161953727506427,-0.3239501039501039,0.2879177377892031,0.2596401028277635,-0.3188080388080388,0.6735218508997429,-0.3316632016632017,0.6735218508997429
2024_11_08,9998,1,1,1,1,1,1,1,1,1,1,1,0.9071618037135278,-0.2652303423511649,0.3209549071618037,-0.3580609621740727,0.2838196286472148,0.2572944297082228,-0.3501040519035377,0.7188328912466844,-0.3368425347859795,0.7161803713527851
2024_11_08,10002,1,1,1,1,1,1,1,1,1,1,1,0.8759894459102903,-0.2612065411570701,0.3060686015831134,-0.3403600384773945,0.2744063324538258,0.2453825857519788,-0.3324446887453621,0.7097625329815304,-0.3218908891026522,0.7044854881266491
2024_11_08,10005,1,1,1,1,1,1,1,1,1,1,2,0.8789473684210526,-0.2342105263157894,0.3052631578947368,-0.2947368421052632,0.2842105263157894,0.25,-0.2868421052631579,0.7052631578947368,-0.2894736842105264,0.3342105263157894
2024_11_08,10006,1,1,2,1,1,1,1,1,1,1,1,0.8808864265927978,-0.2492730444896772,0.3240997229916897,-0.3462125617912184,0.2825484764542936,0.2631578947368421,-0.3406731608025589,0.6897506925207756,-0.3157458563535912,0.6842105263157895
2024_11_08,10007,1,1,1,1,1,1,1,1,1,1,1,0.8906666666666667,-0.2240231036718336,0.3146666666666666,-0.3280338303766134,0.28,0.2533333333333333,-0.3200330052454766,0.688,-0.3066982966935816,0.7973333333333333
2024_11_08,10008,1,1,1,1,1,1,1,1,1,1,1,0.8972972972972973,-0.2324240790655884,0.3243243243243243,-0.329717879604672,0.2891891891891892,0.2675675675675675,-0.3216100628930817,0.6810810810810811,-0.3270152740341419,0.6783783783783783
2024_11_08,10009,1,1,1,1,1,1,1,1,1,2,1,0.8834688346883469,-0.2520306793279766,0.3143631436314363,-0.3360409057706355,0.2710027100271002,0.2411924119241192,-0.3333308984660337,0.6775067750677507,-0.3224908692476261,0.8075880758807588
2024_11_08,10011,1,1,1,1,1,1,1,1,1,1,1,0.9059139784946236,-0.2365625679298602,0.3118279569892473,-0.303767842909934,0.293010752688172,0.2741935483870967,-0.2983914209115282,0.7043010752688172,-0.3145206869067458,0.7016129032258065
2024_11_08,10012,1,1,1,1,1,1,1,1,1,1,1,0.8810810810810811,-0.2108077558473177,0.2972972972972973,-0.3108063066979682,0.2864864864864865,0.2621621621621621,-0.302698316088456,0.6837837837837838,-0.302698316088456,0.6837837837837838
2024_11_08,10015,1,1,1,1,1,1,1,1,1,1,1,0.9050131926121372,-0.2348350877192982,0.2955145118733509,-0.3087157894736843,0.2981530343007915,0.2770448548812665,-0.3008000000000001,0.7387862796833773,-0.2928842105263158,0.7387862796833773
2024_11_08,10016,1,1,1,2,1,1,1,1,1,1,1,0.8835978835978836,-0.2169297066993407,0.2883597883597883,-0.2724848754881961,0.2857142857142857,0.2724867724867725,-0.2698393912601555,0.6931216931216931,-0.2619029385760332,0.6957671957671958
2024_11_08,10017,1,1,2,1,1,1,1,1,1,1,1,0.8936170212765957,-0.2180820456682526,0.2659574468085106,-0.3138253827909,0.2632978723404255,0.25,-0.3058467713640127,0.7074468085106383,-0.3058467713640127,0.7021276595744681
2024_11_08,10018,1,1,2,2,2,1,1,1,1,1,1,0.890625,-0.2474095053882287,0.265625,-0.5677397071014092,0.2578125,0.25,-0.3021000276319424,0.7213541666666666,-0.2916827852998065,0.8411458333333334
2024_11_08,10019,1,1,2,1,1,1,1,1,1,1,1,0.8894736842105263,-0.2394671369203849,0.2657894736842105,-0.3263068678915135,0.2710526315789474,0.2657894736842105,-0.3210438538932634,0.7157894736842105,-0.2947287839020122,0.7131578947368421
2024_11_08,10020,1,1,2,2,1,1,1,1,1,1,1,0.8868421052631579,-0.2473684210526315,0.281578947368421,-0.3157894736842105,0.2631578947368421,0.25,-0.3078947368421051,0.7289473684210527,-0.2894736842105264,0.6947368421052632
2024_11_08,10022,1,1,2,1,1,1,1,1,1,1,1,0.8773333333333333,-0.245328154902623,0.2746666666666666,-0.3226598559045368,0.2773333333333333,0.256,-0.317326635145784,0.7173333333333334,-0.3146600247664077,0.7093333333333334
2024_11_08,10024,1,1,2,1,1,1,1,1,1,1,1,0.9,-0.2594464741504428,0.2567567567567567,-0.335118362444322,0.2594594594594595,0.254054054054054,-0.3270106601271208,0.6918918918918919,-0.3297132275661878,0.6945945945945946
2024_11_08,10025,1,1,1,1,1,1,1,1,1,1,1,0.8961038961038961,-0.2208024086262428,0.2805194805194805,-0.3039280212855342,0.2753246753246753,0.2675324675324675,-0.2935373197031227,0.7350649350649351,-0.2935373197031227,0.7220779220779221
2024_11_08,10026,1,1,1,1,1,1,1,1,1,1,1,0.8701298701298701,-0.2311688311688311,0.2649350649350649,-0.3012987012987013,0.2649350649350649,0.4025974025974026,-0.2961038961038961,0.7116883116883117,-0.2779220779220779,0.7168831168831169
2024_11_08,10030,1,1,2,1,1,1,1,1,1,1,1,0.8958333333333334,-0.2526181265542967,0.2682291666666667,-0.3021000276319424,0.2682291666666667,0.2604166666666667,-0.2942870958828404,0.7447916666666666,-0.2760569218016027,0.7447916666666666
2024_11_08,10031,1,1,2,1,1,1,1,1,1,2,1,0.8664921465968587,-0.243452186684073,0.2617801047120419,-0.3010430265448215,0.2617801047120419,0.2539267015706806,-0.293189730200174,0.7068062827225131,-0.2565410139251523,0.7041884816753927
2024_11_08,10032,1,1,1,1,1,1,1,1,1,1,1,0.8941798941798942,-0.2698338145298318,0.2433862433862433,-0.3253878351683267,0.2433862433862433,0.3994708994708995,-0.3174515465056845,0.7195767195767195,-0.1640166323612703,0.7275132275132276
2024_11_08,10033,1,1,2,1,1,1,1,1,1,2,1,0.8933333333333333,-0.2639944275582572,0.248,-0.317326635145784,0.2613333333333333,0.3546666666666667,-0.3093268040076551,0.728,-0.3653256219745581,0.728
2024_11_08,10044,1,1,2,1,1,1,1,1,1,1,1,0.8611111111111112,-0.2096255247691016,0.2904040404040404,-0.2778169605373636,0.2929292929292929,0.2904040404040404,-0.27024013434089,0.7348484848484849,-0.2449840470193116,0.7323232323232324
